video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
TSm3UkhiyW4,Parineetii PROMO: Parvati Ne Gurinder Ko Behave Karne Kaha; Pari Ka Badle Tevar Dekh Bolti Bandh,,2024-06-20T15:47:37Z,UCzkfrrjY9wqwC4EoKqRlgMQ,GlitzVision USA,24,[],PT1M10S,hd,false,968225,12681,0,0,96
JO8SvMNadvs,"""30 வருஷமா யாருக்கும் தெரியாம அமைதியா வாழுறோம்; ஏன்னா...?"" - Actress Sreeja Couple Exclusive  | 01","#sreeja  #actress #exclusiveinterview 

""30 வருஷமா யாருக்கும் தெரியாம அமைதியா வாழுறோம்; ஏன்னா...?"" - Actress Sreeja Couple Exclusive  | 01

Video Credits:
###
Host :  Jinadhattan 
Camera : Karthick. N
Camera: Sandeep kumar
Editor : Abimanyu
Video Producer: Anandraj. K
Thumbnail Artist: Santhosh. C
Channel Manager: Santhi Ganesh
###

To Subscribe:
Aval Vikatan                  ▶ : https://bit.ly/2DUXIQK
Vikatan App                   ▶ : https://vikatanmobile.page.link/aval_vikatan
Hello Vikatan                 ▶ : https://linktr.ee/hellovikatan
Vikatan Website            ▶: https://vikatanmobile.page.link/aval_vikatan
Vikatan Digital Magazine Subscription ▶  : https://bit.ly/3uEfyiY

Do Watch Our Latest Videos:
நீதான் Youtuber ஆச்சே உனக்கு என்ன கோடி கோடியா வரும்ல... Ammu & Preetha's Atrocities | Ammu Times
👉https://youtu.be/ZQ6GXH1qPm0

""சினிமாவுலதான் இதையெல்லாம் பாத்திருக்கேன்; ஆனா, என் Life -லயும்...!"" - Actress Meena Emotional
👉https://youtu.be/lTP5ywGxe5Q

Thanks For Watching..
Follow our social media handles to stay updated with the trendiest buzz in town!
Instagram : https://www.instagram.com/avalvikatan/
Facebook : https://www.facebook.com/avalvikatan/
Twitter      : https://twitter.com/avalvikatan?lang=en

Aval Vikatan is a brand of Vikatan Youtube Network which glorifies women & their achievements, and essaying her aspirations. With the unique distinction of tuning thousand of its readers into sensitive writers, Aval Vikatan is the perfect blend of tradition and change. To subscribe to our Channel to work towards more productive content.",2024-06-20T09:30:05Z,UCehGPL5op4I98Ey8pMyt25g,Aval Vikatan ,24,"['aval vikatan', 'vikatan', 'aval', 'aval vikatan latest', 'aval awards', 'aval vikatan best videos', 'vikatan awards', 'vikatan aval', 'aval vikatan videos', 'vikatan aval awards', 'aval vikatan latest news', 'aval vikatan latest video', 'aval interview', 'vikatan app', 'actress sreeja', 'actress', 'sreeja', 'sreeja actress', ""90's actress sreeja"", 'film actress sreeja', 'sreeja malayalam actress', 'sreeja sandhanapandian', 'tamil actress', 'sreeja acting carrier']",PT22M37S,hd,false,314297,2564,0,0,220
0xSGa4TM1Ak,Popatlal की तरक़ीब ने किया सबको Impress | Taarak Mehta Ka Ooltah Chashmah | Soda Shop Pe Charcha,"Click here to subscribe to Sony Pal: 
https://www.youtube.com/channel/UCw7xjxzbMwgBSmbeYwqYRMg

Tapu reveals to Daya that he is not able to find Bapuji in Paris. Jethalal rushes to Gada House as Daya reveals to Jethalal that Tapu cannot find Bapuji in Paris. Will Tapu succeed in finding Bapuji? Will Bapuji and Tapu meet?

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Raj Anankat
Episode No - 578-583
Produced By -  Asit Kumarr Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sonypal #Latest #tmkoc #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo 


About Taarak Mehta Ka Ooltah Chashmah:
----------------------------------------------------------------------
The show is inspired by the famous humorous column 'Duniya Ne Undha Chasma' by the eminent Gujarati writer Mr Tarak Mehta. This story evolves around happenings in ""Gokuldham Co-operative Society"" and covers topical issues that are socially relevant. The show predominantly revolves around 'Jethalaal' (Dilip Joshi), an uneducated Gujarati businessman. Your 'Taarak Mehta' (Sailesh Lodha), is his neighbour. 'Jethalaal' finds a friend and philosopher in 'Taarak Mehta' and often goes to him for advice whenever he is in trouble. Jethalaal's family includes his simpleton wife 'Daya Ben' (Disha Wakani) and a mischievous son 'Tapu' (Raj Anankat). Tapu is a menace and a constant source of trouble to all the members of Gokuldham. They have often warned 'Jethalaal' to reform 'Tapu' or be prepared to leave the premises.

Click here to watch the more episodes Soda Shop Pe Charcha : 
https://www.youtube.com/playlist?list=PLfyXOEyr93G1kXmkWTsqo2kenKxZ_LfGX

Popatlal की तरक़ीब ने किया सबको Impress | Taarak Mehta Ka Ooltah Chashmah | Soda Shop Pe Charcha",2024-06-20T07:00:00Z,UCw7xjxzbMwgBSmbeYwqYRMg,Sony PAL,24,"['तारक मेहता', 'Ooltah Chashmah', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'TMKOC latest episode', 'taark mehta new episodes', 'TMKOC new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'TMKOC funny episodes', 'hindi comedy', 'તારક મહેતા કા ઉલ્ટા ચશ્મા', 'Bhide comedy', 'old episode tmkoc', 'funnyvideos 2024', 'TMKOC comedy pal', 'TMKOC', 'palshow', 'Taarak Mehta full ep 578']",PT19M13S,hd,false,530947,6328,0,0,159
u4LuvlXODD4,Arsh-அ School-ல சேர்த்தாச்சு | 1st day to School | Sanjiev&Alya | Exclusive Video,"Hey Everyone ! This video is about Arsh's first day to school. Continue giving us your love and support to keep entertaining you guys as always ! Do watch the video and let us know your thoughts in comments. 

Thankyou for all your Love & Support.
With Love,
Sanjiev, Alya, Aila & Arsh

#sanjiev #alya #aila #arsh",2024-06-20T10:29:28Z,UCCAlmXL95GaAcI_VtOg8KBw,SANJIEV&ALYA,24,"['aila papa first birthday', 'alya manasa dance', 'alya manasa interview', 'alya manasa and sanjeev love', 'Alya manasa birthday celebration', 'alya manasa and sanjeev romance', 'Aila', 'Ailabirthday', 'alia birthday', 'alia birthday party', 'Alyabirthdayvlog', 'Alyaphonelost', 'sanjeevmarriage', 'alyamarriage', 'SanjievAlyawardrobetour', 'alyafridgetour', 'rajarani2', 'wwe', 'ashish chanchlani', 'dynamo gaming', 'carryminati', 'pewdiepie', 't series', 'tom and jerry', 'baby shark', 'bts', 'arsh birthday celebration', 'arsh birthday vlog', 'maldives']",PT10M34S,hd,false,281202,8659,0,0,366
U1FBplRMlNQ,Rai & Anirban's Marriage - Mithijhora | সোম - শুক্র | From 24th June | 9:45 PM | Promo | Zee Bangla,"🟡Watch Full Episodes of Mithijhora : https://www.youtube.com/watch?v=5_XCWCcpe8g&list=PLYYvs1qfE3J6L-RW7dWoATvl8r7Y4rq6Q
🟡Watch Best Scenes of MithiJhora: https://www.youtube.com/watch?v=Ffp_nUaaB5o&list=PLYYvs1qfE3J5N32kdcn-fHc6RFxC1NvZS
🟡Watch Webisodes of MithiJhora: https://www.youtube.com/watch?v=B50RqIt7s4Y&list=PLYYvs1qfE3J5NstZUyc8Fk-3x4Tcd57dg
🟡Watch Previews of MithiJhora : https://www.youtube.com/watch?v=9Zi9Cz5ABY0&list=PLYYvs1qfE3J55mw85Tn7YJKv_y_GXP7he 

An unfortunate turn of events forces Raipurna to sacrifice her love and happiness to give her sisters, Neelanjana and Tilottama, a secure future.

👉Click Here To Subscribe Channel : https://bitly.ws/WCsL 
Get Notified About Our Latest Update By Clicking The Bell Icon 🔔
👉To Free Download Zee5 Mobile App Click The Link Below
https://Zee5.Onelink.Me/Rlqq/Be0F8316",2024-06-20T06:38:01Z,UCeMsqI6jU9WE2ctsrbxbywQ,Zee Bangla,24,"['Zee Bangla', 'zeebangla', 'জী বাংলা', 'zee বাংলা', 'Bangla channel', 'bengali tv channel', 'bangla tv serial', 'bangla serial', 'bangla show', 'entertainment', 'daily soaps', 'promo', 'popular shows', 'Mithijhora', 'mithijhora zee bangla', 'mithijhora bangla serial', 'mithijhora new promo', 'mithijhora latest episode', 'mithijhora new episode', 'mithijhora today episode', 'mithijhora latest promo', 'rai', 'sourjo', 'nilu', 'rai sourjo romance']",PT20S,hd,false,784583,8758,0,0,817
b618O3oDaEs,I BUILT A 5 LAKH RUPESS RACING SETUP 🤑| EXPENSIVE,"#gamerfleet #anshubisht #car 

#Partnership

Check out Mamaearth's Amazing Beetroot Range
MamaEarth: https://mamaearth.oia.link/bdfv6

Use my code FLEET2024 to get a 20% off on Mamaearth's website and App 

You can also buy them from- 
Amazon - https://mamaearth.oia.link/rdjpg
Flipkart -  https://mamaearth.oia.link/g4qkp
Nykaa -   https://mamaearth.oia.link/wc0i7


Car Delivery : https://youtu.be/3s_SJoOhYqI?si=og-8bii38BmYAMFl

Thank you so much for watching. ❤️​


Follow Me On Instagram: https://www.instagram.com/gamerfleetog/",2024-06-21T05:30:09Z,UCrBV4KLmgBJ9CbOW5BpYTBA,Anshu Bisht Vlogs,22,"['Gamerfleet', 'Vlogs', 'Daily vlogging', 'Sourav joshi vlog', 'Piyush joshi', 'Anshu bisht', 'NOtGamerFleet', 'Delhi vlog', 'Mumbai vlog', 'Travel', 'Car vlog', 'Tata harrier', 'Moto vlog', 'New video', 'Herobrine smp', 'Daily Vlog', 'Travelling Vlog', 'New car', 'New house', '24 hrs challenge', 'anshubisht fleet smp', 'fleet smp new', 'anshu bisht vlog', 'gamerfleet new vlog', 'gamerfleet new house', 'Supercar', 'Supercars Anshu', 'porsche 911 gt3', 'gamerfleet gtr', 'gamerfleet supercar', 'racing sim', 'racing simulator', 'f1 racing']",PT37M,hd,false,514185,44075,0,0,1998
9VtePO7_9GA,HIMLANDS - SMARTYPIE GETS 7 YEARS OF PRISON [S-6 part 12],"#himlands 

Subscribe to New Channel ~  @HiteshKhangtasmarty  

My Whatsapp channel ~ https://whatsapp.com/channel/0029Va79tQ92UPBEgjMQXX2N

New Channel ~ https://youtube.com/@HiteshKhangtasmarty?si=WnP7LYx4RpBn_Poz

Previous Episode ~ https://youtu.be/g0XG53kVS0M

HIMLANDS - SMARTYPIE GETS 7 YEARS OF PRISON [S-6 part 12]

Follow me on Instagram ~ https://www.instagram.com/hitesh.khangta

Vlog Channel ~
Hitesh Khangta Vlogs ~ https://www.youtube.com/channel/UCwCk4ZRlwu5mX_i_CckcWvw

YesSmartyPie Shorts ~
https://youtube.com/channel/UCjWM0iY1NoLJE4MHwy2J9Qg





Become a Channel Member for some extra benefits 😁.
https://www.youtube.com/channel/UCZ9lCUhUOUrwqVJmfBkN92A/join


Discord link ~ https://discord.gg/Hc5x6vDB7Z


Game Name - Minecraft




Music in Background ~ By Kevin MacLeod & Epidemic Sounds











if you see this ~ comment #YesSmartyPie",2024-06-18T09:32:00Z,UCZ9lCUhUOUrwqVJmfBkN92A,YesSmartyPie,20,[],PT1H28M9S,hd,false,2133824,197090,0,0,15787
c55fzpFfGm8,Veetuku Veedu Vaasapadi | 20th & 21st June 2024 - Promo,வீட்டுக்கு வீடு வாசப்படி - திங்கள் - வெள்ளி மாலை 6.30 மணிக்கு நம்ம விஜய் டிவில.. #VeetukuVeeduVaasapadi #VijayTV #VijayTelevision #StarVijayTV #StarVijay #TamilTV,2024-06-20T10:19:34Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,"['Star', 'Star Vijay TV', 'Vijay TV', 'Vijay', 'Redefining Entertainment', 'தமிழ்', 'விஜய்', 'டிவி', 'தொலைக்காட்சி', 'Tamil TV', 'Tamil Shows', 'Veetuku Veedu Vaasapadi', 'Promo']",PT40S,hd,false,1097282,17559,0,0,64
WRHz0g-GMVA,"Dushtu Kokil (দুষ্টু কোকিল) | Toofan | Shakib Khan, Mimi, Kona, Akassh, Raihan |Alpha-i|Chorki | SVF","দুষ্টু কোকিলের প্রেমের ইশারায় মন হবে তোলপাড়। সেই জোয়ারে গা ভাসাতে রইল এই গান। শুনে নিন 'তুফান' সিনেমা থেকে আকাশ সেনের কথায় ও সুরে, দিলশাদ নাহার কনা ও আকাশ সেনের গাওয়া তুফানি item number 'দুষ্টু কোকিল', @SVFsocial -এ।
বড়পর্দায় #Toofan release করেছে বাংলাদেশে এবং আন্তর্জাতিকভাবে release করছে ২৮শে জুন।

#DushtuKokil's love signals make the heart flutter. Let yourself float on that wave to the beats of this song. Listen to the Toofani Item Number from the film 'Toofan' written and composed by Akassh Sen, sung by Dilshad Nahar Kona and Akassh Sen, on @SVFsocial 
#Toofan now in cinemas in Bangladesh. Film releasing internationally on 28th June.

Make reels at: https://www.instagram.com/reels/audio/344769205119881?igsh=MXhud2MzdjQ1cXF6eQ==

BookMyShow Link: https://in.bookmyshow.com/movies/toofan/ET00397294
Toofan Official Trailer: https://youtu.be/E2rAePNkcMc
------------------------------------------------------------------------------
Song credits:
 
Singer : Kona & Akassh
Lyrics: Akassh 
Tune & Music : Akassh 
Programming: Bob SN
Guitar Mandolin & Banjo : Babni
Recorded By : Selim Reza ( Focus Studio Dhaka, Bangladesh) & Rabi Majee ( Studio Hansadhwani, Kolkata)
------------------------------------------------------------------------------
Audio links

JioSaavn: https://www.saavn.com/s/song/bengali/toofan-original-motion-picture-soundtrack/dushtu-kokil/FgA5cg4HcWo
YouTube Music: https://music.youtube.com/watch?v=u1UlDHSkO0g&si=xzWr1YKqVTBjktmF
Apple Music: https://music.apple.com/in/album/dushtu-kokil/1752921812?i=1752921813
Amazon Music: https://music.amazon.in/albums/B0D6R53FZQ?do=play&trackAsin=B0D7HY1PZY&ts=1718824961&ref=dm_sh_DrVO97ZBGzALtTO4Iq5TcdnMQ
Wynk: https://open.wynk.in/mMyjN1LxyKb?~content_id=srch_hungama_8903247407941_INS2X2401505&~medium=wynk_share&~destination=any
Shadhin: https://shadhinmusic.com/album-details/view-album/R/28776
------------------------------------------------------------------------------

Enjoy and stay connected with us!!

► Subscribe to SVF YouTube channel : http://bit.ly/SVFsocial
► Like us on Facebook : https://www.facebook.com/SVFsocial
► Follow us on X : https://x.com/svfsocial
► Follow us on Instagram : https://www.instagram.com/svfsocial

#DushtuKokil #ShakibKhan #AkasshSen #Kona #MimiChakraborty #ChanchalChowdhury #RaihanRafi #Nabila #MisaSawdagar #Chorki #Alphai #SVF",2024-06-20T11:30:07Z,UC2GXNqco-k7fwg2SMM6SAzQ,SVF,10,"['shakib khan new movie', 'shakib khan indian movie', 'chanchal chowdhury movie', 'shakib khan bengali cinema', 'toofan bengali movie', 'bangla movie shakib khan', 'toofan', 'toofan song', 'toofan teaser shakib khan', 'toofan new song svf', 'toofan shakib khan songs', 'Dushtu Kokil', 'Dustu kokil', 'Toofan full song', 'mimi chakraborty new movie', 'bengali item songs tollywood', 'bengali item songs new', 'bengali item number', 'bengali dance song new', 'bangla nacher gaan', 'svf', 'chorki', 'chorki film', 'kona', 'Akassh', 'tufan']",PT3M39S,hd,false,1811960,86144,0,0,5735
fG7wXrUf8Ws,Superstar Singer S3 | Pihu - Avirbhav को New Look में देखकर सब रह गए Shocked | Best Moments,"Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 

Superstar Singer Season 3 is here to entertain you with its musical vocals and mesmerizing performances. This season is filled with talented people who are here to try their luck and show the world with their singing that they are here to spellbound all.

Show Name: Superstar Singer Season 3
Episode: 27 - 15 June  2024
Super-Judge: Neha Kakkar
Guest: Anup Jalota, Talat Aziz
Captains: Pawandeep Rajan, Arunita Kanjilal, Salman Ali, Mohd. Danish, Sayali Kamble
Host: Harsh Limbachiyaa, Rohanpreet Singh
Director: Sahil Chhabria

#SuperstarSinger3 #सुपरस्टारसिंगर3 #setindia #nehakakkar #pawandeeprajan #arunitakanjilal #salmanali #mddanish #sayalikamble #harshlimbachiyaa #rohanpreetsingh #talataziz #anupjalota 

Songs - Chitthi Aai Hai
Singers - Pankaj Udhas 
Lyricists - Anand Bakshi 
Music Directors - Laxmikant-Pyarelal

Click here to Subscribe to SonyLIV: http://www.sonyliv.com/signin

About Superstar Singer Season 3 : 
----------------------------------------------------------------
Superstar Singer' is back with Season 3! Exceptionally talented children from across India under the age of 15 showcase their musical prowess. With guidance from super-judge Neha Kakkar and captains Pawandeep Rajan, Arunita Kanjilal, Salman Ali, Mohd. Danish and Sayali Kamble, the contests gain valuable insights from Neha Kakkar and guidance from the captains, ultimately growing as performers.

Click here to watch all the videos of Superstar Singer Season 3: 
https://www.youtube.com/playlist?list=PLzufeTFnhupzoaX-zSdVecO8yhtebgvB0

Superstar Singer S3 | Pihu - Avirbhav को New Look में देखकर सब रह गए Shocked | Best Moments",2024-06-18T08:00:30Z,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,24,"['set reality shows', 'new set singing show', 'set india singing show', 'Set reality shows', 'Sony reality show', 'reality shows on sony', 'Superstar Singer Season 3', 'talent shows on sony', 'new reality shows sony', 'SSS3 sony tv', 'Superstar Singer Season 3 2024', 'Superstar Singer Season 3 performance', 'Superstar Singer Season 3 episode 27', 'SSS3 ep 27', 'Neha Kakkar', 'Pawandeep Rajan', 'Arunita Kanjilal', 'Salman Ali', 'Mohd. Danish', 'Sayali Kamble', 'Harsh Limbachiyaa', 'Superstar Singer S3', 'performance']",PT12M5S,hd,false,1569776,36558,0,0,1335
-l2w-AB3OLo,Modhalum Kaadhalum | 20th & 21st June 2024 - Promo,மோதலும் காதலும் - திங்கள் - வெள்ளி மாலை 6 மணிக்கு நம்ம விஜய் டிவி ல..Click here https://www.hotstar.com/in/shows/modhalum-kaadhalum/1260139889 to watch the show on Disney+ Hotstar  #ModhalumKaadhalum #VijayTelevision,2024-06-20T09:56:05Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,"['Modhalum Kaadhalum', 'Star', 'Star Vijay TV', 'Vijay TV', 'Vijay', 'Redefining Entertainment', 'தமிழ்', 'விஜய்', 'டிவி', 'தொலைக்காட்சி', 'Tamil TV', 'Tamil Shows']",PT45S,hd,false,1417674,27699,0,0,472
octKqMbyZTE,Jaan Nisar Episode 20 - [Eng Sub] - Danish Taimoor - Hiba Bukhari - Haroon Shahid - 20th June 2024,"Thanks for watching Har Pal Geo. Please click here https://bit.ly/3rCBCYN to Subscribe and hit the bell icon to enjoy Top Pakistani Dramas and satisfy all your entertainment needs. Do you know Har Pal Geo is now available in the US? Share the News. Spread the word.

Jaan Nisar Episode 20 - [Eng Sub] - Danish Taimoor - Hiba Bukhari - Haroon Shahid - 20th June 2024 - Har Pal Geo

7th Sky Entertainment’s mega project, Jaan Nisar, is the most awaited drama serial of the year.
The highly anticipated project marks the return of the successful on-screen couple of Danish Taimoor and Hiba Bukhari in an unforgettable love story that will steal your heart.

Nosherwan Ghaznavi, a wealthy young man, faces a pivotal moment in his life after his brother's death. This tragedy burdens Nosherwan Ghaznavi with numerous responsibilities, which he reluctantly accepts, only to find them later proving detrimental. However, his life takes a transformative turn upon meeting Dua, falling in love with her at first sight, but it places him at a critical juncture with his responsibilities.

Dua, a beautiful girl from a humble background, is raised by her parents alongside her two sisters. Despite her innocence, fate subjects Dua to a string of misfortunes before encountering Nosherwan Ghaznavi. However, their meeting completely changes their lives.

Will Nowsherwan Ghaznavi find love? What challenges will he face in balancing his duties and his love for Dua? Will his responsibilities jeopardize his love for Dua? What past events have shaped Dua's life, and will they resurface to trouble her? Will Dua return Nowsherwan Ghaznavi’s love?

7th Sky Entertainment Presentation
Producers: Abdullah Kadwani & Asad Qureshi
Director: Mohsin Mirza
Writer: Rehana Aftab

Cast:

Danish Taimoor as Nosherwan Ghaznavi
Hiba Bukhari as Dua
Haroon Shahid as Faraz
Sajid Hasan as Aslam
Hina Bayat as Amma Saeein
Mahmood Aslam as Baba Saeein
Dania Enwer as Fiza
Kinza Malik as Fehmida
Hiba Ali as Kashmala
Sajeeruddin Khalifa as Naseer
Shazia Gohar as Kausar
Humaira Bano as Zunaira
Ellie Zaid as Sumbul
Nain Sukh as Sania
Mehboob Sultan as Jaffar  
Faiza Khan as Rumi
Sarah Ali as Rida

#jaannisar 
#hibabukhari 
#danishtaimoor 

https://youtu.be/0UX7rMh6LZk
https://youtu.be/3oJ0WQebEtI
https://youtu.be/nnAlOJ5VB-Q
https://youtu.be/FcRzvUGkszM",2024-06-20T16:00:06Z,UCe9JSDmyqNgA_l2BzGHq1Ug,HAR PAL GEO,24,"['latest pakistani drama', 'top pakistani drama', 'best pakistani dramas', 'pakistani drama ost', 'best pakistani ost', 'पाकिस्तानी सीरियल', 'पाकिस्तानी ड्रामा', 'pakistani dramas 2024', 'Danish Taimoor', 'Hiba Bukhari', 'Haroon Shahid', 'Sajid Hasan', 'Hina Bayat', 'Mahmood Aslam', 'Dania Enwer', 'Jaan Nisar Ep 20', 'Jaan Nisar Ost', 'Jaan Nisar 20', 'Ep 20 Jaan Nisar', 'Jaan Nisar episode 20', 'pakistani drama Jaan Nisar', 'Jaan Nisar', '20th June 2024', 'Deewangi ep 20', '#jaannisar', '#ost', 'ED-SA-UL-SA-TH-SA']",PT33M58S,hd,true,11352894,257251,0,0,7045
6DOZhCfwZxo,Jaan Nisar Episode 19 - [Eng Sub] - Danish Taimoor - Hiba Bukhari - Haroon Shahid - 19th June 2024,"Thanks for watching Har Pal Geo. Please click here https://bit.ly/3rCBCYN to Subscribe and hit the bell icon to enjoy Top Pakistani Dramas and satisfy all your entertainment needs. Do you know Har Pal Geo is now available in the US? Share the News. Spread the word.

Jaan Nisar Episode 19 - [Eng Sub] - Danish Taimoor - Hiba Bukhari - Haroon Shahid - 19th June 2024 - Har Pal Geo

7th Sky Entertainment’s mega project, Jaan Nisar, is the most awaited drama serial of the year.
The highly anticipated project marks the return of the successful on-screen couple of Danish Taimoor and Hiba Bukhari in an unforgettable love story that will steal your heart.

Nosherwan Ghaznavi, a wealthy young man, faces a pivotal moment in his life after his brother's death. This tragedy burdens Nosherwan Ghaznavi with numerous responsibilities, which he reluctantly accepts, only to find them later proving detrimental. However, his life takes a transformative turn upon meeting Dua, falling in love with her at first sight, but it places him at a critical juncture with his responsibilities.

Dua, a beautiful girl from a humble background, is raised by her parents alongside her two sisters. Despite her innocence, fate subjects Dua to a string of misfortunes before encountering Nosherwan Ghaznavi. However, their meeting completely changes their lives.

Will Nowsherwan Ghaznavi find love? What challenges will he face in balancing his duties and his love for Dua? Will his responsibilities jeopardize his love for Dua? What past events have shaped Dua's life, and will they resurface to trouble her? Will Dua return Nowsherwan Ghaznavi’s love?

7th Sky Entertainment Presentation
Producers: Abdullah Kadwani & Asad Qureshi
Director: Mohsin Mirza
Writer: Rehana Aftab

Cast:

Danish Taimoor as Nosherwan Ghaznavi
Hiba Bukhari as Dua
Haroon Shahid as Faraz
Sajid Hasan as Aslam
Hina Bayat as Amma Saeein
Mahmood Aslam as Baba Saeein
Dania Enwer as Fiza
Kinza Malik as Fehmida
Hiba Ali as Kashmala
Sajeeruddin Khalifa as Naseer
Shazia Gohar as Kausar
Humaira Bano as Zunaira
Ellie Zaid as Sumbul
Nain Sukh as Sania
Mehboob Sultan as Jaffar  
Faiza Khan as Rumi
Sarah Ali as Rida

#jaannisar 
#hibabukhari 
#danishtaimoor 

https://youtu.be/0UX7rMh6LZk
https://youtu.be/3oJ0WQebEtI
https://youtu.be/nnAlOJ5VB-Q
https://youtu.be/FcRzvUGkszM",2024-06-19T16:00:07Z,UCe9JSDmyqNgA_l2BzGHq1Ug,HAR PAL GEO,24,"['latest pakistani drama', 'top pakistani drama', 'best pakistani dramas', 'pakistani drama ost', 'best pakistani ost', 'पाकिस्तानी सीरियल', 'पाकिस्तानी ड्रामा', 'pakistani dramas 2024', 'Danish Taimoor', 'Hiba Bukhari', 'Haroon Shahid', 'Sajid Hasan', 'Hina Bayat', 'Mahmood Aslam', 'Dania Enwer', 'Jaan Nisar Ep 19', 'Jaan Nisar Ost', 'Jaan Nisar 19', 'Ep 19 Jaan Nisar', 'Jaan Nisar episode 19', 'pakistani drama Jaan Nisar', 'Jaan Nisar', '19th June 2024', 'Deewangi ep 19', '#jaannisar', '#ost', 'ED-AA-UL-AA-TH-AA']",PT33M34S,hd,true,14066016,301809,0,0,6505
